Year,ID,Spp,Length,Weight,Spine,Sex,Date,Comment,AgeCon,KeyAge,Discharge,Gage.Height,First.Date,LenCat,logtl,logwt,gcat,Ws,Wr,Discharge_cent
2020,3062,CCF,522,1515,NA,NA,07/25/2020,NA,NA,NA,3192,10.65,7/24/2020,520,2.717670503002262,3.180412632838324,quality,1419.079207895698,106.75936843909788,1.0639475082726104
2020,3063,CCF,431,786,NA,NA,07/25/2020,NA,NA,NA,3192,10.65,7/24/2020,430,2.6344772701607315,2.895422546039408,quality,755.0368148389205,104.10088416254051,1.0639475082726104
2020,3064,CCF,578,1796,NA,NA,07/25/2020,NA,NA,NA,3192,10.65,7/24/2020,570,2.761927838420529,3.2543063323312857,quality,1985.1361576458498,90.47238362379414,1.0639475082726104
2020,3066,CCF,565,1697,NA,NA,07/25/2020,NA,NA,NA,3192,10.65,7/24/2020,560,2.7520484478194387,3.229681842317676,quality,1841.8217071105635,92.1370398366214,1.0639475082726104
2020,3067,CCF,543,1623,NA,NA,07/25/2020,NA,NA,NA,3192,10.65,7/24/2020,540,2.734799829588847,3.210318519826232,quality,1615.9601199001581,100.4356468958081,1.0639475082726104
2020,3068,CCF,450,755,NA,NA,07/25/2020,NA,NA,NA,3192,10.65,7/24/2020,450,2.6532125137753435,2.8779469516291885,quality,870.3261254621123,86.74909070426007,1.0639475082726104
2020,3100,CCF,530,1460,NA,NA,07/25/2020,NA,NA,NA,3192,10.65,7/24/2020,530,2.724275869600789,3.164352855784437,quality,1491.9858849021584,97.85615365226757,1.0639475082726104
2020,3101,CCF,452,885,NA,NA,07/25/2020,NA,NA,NA,3192,10.65,7/24/2020,450,2.655138434811382,2.9469432706978256,quality,883.1327782134275,100.21143160265775,1.0639475082726104
2020,3103,CCF,455,1138,NA,NA,07/25/2020,NA,NA,NA,3192,10.65,7/24/2020,450,2.6580113966571126,3.056142262059052,quality,902.5879695649282,126.0818932196212,1.0639475082726104
2020,3104,CCF,553,1798,NA,NA,07/25/2020,NA,NA,NA,3192,10.65,7/24/2020,550,2.7427251313046983,3.25478968739721,quality,1716.0762566179746,104.77389877437497,1.0639475082726104
2020,3105,CCF,542,1473,NA,NA,07/25/2020,NA,NA,NA,3192,10.65,7/24/2020,540,2.733999286538387,3.168202746842631,quality,1606.177914295292,91.7083958688522,1.0639475082726104
2020,3106,CCF,655,3290,NA,NA,07/25/2020,NA,NA,NA,3192,10.65,7/24/2020,650,2.816241299991783,3.5171958979499744,preferred,2997.0834960857514,109.7733848355177,1.0639475082726104
2020,3107,CCF,707,3653,NA,NA,07/25/2020,NA,NA,NA,3192,10.65,7/24/2020,700,2.8494194137968996,3.5626496722119168,preferred,3854.6730639913403,94.76808900149584,1.0639475082726104
2020,3108,CCF,510,1206,NA,NA,07/25/2020,NA,NA,NA,3192,10.65,7/24/2020,510,2.7075701760979363,3.0813473078041325,quality,1314.426057486178,91.7510721224181,1.0639475082726104
2021,J1,CCF,564,1736,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,560,2.751279103983342,3.239549720840473,quality,1831.1055059821847,94.80611544930224,-1.0921269933335123
2021,J2,CCF,547,1361,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,540,2.737987326333431,3.133858125203335,quality,1655.5040705901954,82.21061030159815,-1.0921269933335123
2021,J3,CCF,545,1290,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,540,2.7363965022766426,3.110589710299249,quality,1635.6488720734064,78.86778281238016,-1.0921269933335123
2021,J4,CCF,672,3443,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,670,2.8273692730538253,3.5369370227046737,preferred,3261.0269311725497,105.5802381479266,-1.0921269933335123
2021,J5,CCF,575,1317,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,570,2.7596678446896306,3.119585774961784,quality,1951.3981117231583,67.4900724812652,-1.0921269933335123
2021,J6,CCF,535,1212,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,530,2.7283537820212285,3.0835026198302673,quality,1538.8537882042488,78.7599191872759,-1.0921269933335123
2021,J7,CCF,649,2562,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,640,2.812244696800369,3.4085791254086675,preferred,2907.5957893543396,88.114035980528,-1.0921269933335123
2021,J8,CCF,437,660,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,430,2.640481436970422,2.8195439355418688,quality,790.2160627973899,83.52146091077661,-1.0921269933335123
2021,J9,CCF,477,912,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,470,2.678518379040114,2.959994838328416,quality,1054.4828979433382,86.48788916148031,-1.0921269933335123
2021,J10,CCF,487,917,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,480,2.6875289612146345,2.962369335670021,quality,1129.068778425365,81.21737289369361,-1.0921269933335123
2021,J11,CCF,480,1006,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,480,2.681241237375587,3.0025979807199086,quality,1076.4866192776133,93.45216020196202,-1.0921269933335123
2021,J12,CCF,620,1996,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,620,2.792391689498254,3.3001605369513523,preferred,2501.1412865256357,79.80356850502702,-1.0921269933335123
2021,J13,CCF,601,2157,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,600,2.7788744720027396,3.333850145102545,quality,2257.4207398945337,95.55152754115188,-1.0921269933335123
2021,J14,CCF,418,484,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,410,2.621176281775035,2.6848453616444123,quality,682.581749498484,70.90725768094609,-1.0921269933335123
2021,J15,CCF,702,2870,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,700,2.846337112129805,3.4578818967339924,preferred,3765.6022721961954,76.21622764546886,-1.0921269933335123
2021,J16,CCF,598,1772,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,590,2.776701183988411,3.248463717551032,quality,2220.514942717976,79.80130941298776,-1.0921269933335123
2021,J17,CCF,356,300,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,350,2.5514499979728753,2.4771212547196626,stock,402.23169892171086,74.58387809917265,-1.0921269933335123
2021,J18,CCF,621,1916,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,620,2.79309160017658,3.2823955047425257,preferred,2514.4542086346514,76.19943896454522,-1.0921269933335123
2021,J19,CCF,655,2400,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,650,2.816241299991783,3.380211241711606,preferred,2997.0834960857514,80.07784912013449,-1.0921269933335123
2021,J20,CCF,722,3114,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,720,2.858537197569639,3.4933186082321015,memorable,4130.679780393051,75.38710734201938,-1.0921269933335123
2021,J21,CCF,321,212,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,320,2.506505032404872,2.326335860928751,stock,286.0405317616152,74.11537053660624,-1.0921269933335123
2021,J22,CCF,495,819,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,490,2.694605198933569,2.9132839017604186,quality,1191.3229967560915,68.74709900086651,-1.0921269933335123
2021,J23,CCF,414,481,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,410,2.617000341120899,2.682145076373832,quality,661.300915064261,72.73542029701555,-1.0921269933335123
2021,J24,CCF,800,3854,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,800,2.9030899869919438,3.5859117103194342,memorable,5791.331395674763,66.54773724187753,-1.0921269933335123
2021,J25,CCF,661,3250,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,660,2.82020145948564,3.5118833609788744,preferred,3088.4715673073315,105.23004434952581,-1.0921269933335123
2021,J26,CCF,464,792,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,460,2.6665179805548807,2.8987251815894934,quality,962.7426859898478,82.26497188973208,-1.0921269933335123
2021,J28,CCF,750,2763,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,750,2.8750612633917,3.4413808849165113,memorable,4682.219847978285,59.01047130866834,-1.0921269933335123
2021,J29,CCF,443,659,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,440,2.6464037262230695,2.8188854145940097,quality,826.5209651840123,79.73179480732031,-1.0921269933335123
2021,J30,CCF,507,1097,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,500,2.705007959333336,3.0402066275747113,quality,1289.1285242503982,85.09624753186522,-1.0921269933335123
2021,J32,CCF,570,1381,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,570,2.7558748556724915,3.140193678578631,quality,1896.0586828455953,72.83529842691378,-1.0921269933335123
2021,J33,CCF,676,2565,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,670,2.829946695941636,3.409087369447835,preferred,3325.4040121433404,77.13348485277032,-1.0921269933335123
2021,J34,CCF,552,1235,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,550,2.741939077729199,3.0916669575956846,quality,1705.8754614614422,72.39684419529442,-1.0921269933335123
2021,J35,CCF,644,2360,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,640,2.808885867359812,3.3729120029701067,preferred,2834.458136609019,83.26106388797707,-1.0921269933335123
2021,J36,CCF,605,2304,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,600,2.781755374652469,3.3624824747511743,quality,2307.2901078347236,99.85740380788911,-1.0921269933335123
2021,J37,CCF,517,943,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,510,2.7134905430939424,2.9745116927373285,quality,1374.7946991795927,68.59205964081286,-1.0921269933335123
2021,J38,CCF,565,1898,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,560,2.7520484478194387,3.2782962080912736,quality,1841.8217071105635,103.05014826747636,-1.0921269933335123
2021,J39,CCF,661,2735,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,660,2.82020145948564,3.4369573306694496,preferred,3088.4715673073315,88.55512962952403,-1.0921269933335123
2021,J42,CCF,654,2356,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,650,2.815577748324267,3.372175286115064,preferred,2982.0375168074193,79.00638361258252,-1.0921269933335123
2021,J43,CCF,567,1342,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,560,2.7535830588929064,3.1277525158329733,quality,1863.3850035986848,72.01946980405263,-1.0921269933335123
2021,J44,CCF,674,2690,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,670,2.82865989653532,3.429752280002408,preferred,3293.1059164490166,81.68580265103192,-1.0921269933335123
2021,J45,CCF,605,2143,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,600,2.781755374652469,3.3310221710418286,quality,2307.2901078347236,92.8795209897163,-1.0921269933335123
2021,J46,CCF,643,2384,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,640,2.808210972924222,3.377306251068199,preferred,2819.985951756876,84.53942823774518,-1.0921269933335123
2021,J47,CCF,489,937,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,480,2.6893088591236203,2.971739590887778,quality,1144.4145795071809,81.87592300715885,-1.0921269933335123
2021,J48,CCF,702,2410,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,700,2.846337112129805,3.3820170425748683,preferred,3765.6022721961954,64.00038628068987,-1.0921269933335123
2021,J49,CCF,452,703,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,450,2.655138434811382,2.846955325019824,quality,883.1327782134275,79.60297900188519,-1.0921269933335123
2021,J50,CCF,511,1169,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,510,2.708420900134713,3.0678145111618402,quality,1322.934812964726,88.36414224977914,-1.0921269933335123
2021,J51,CCF,502,1069,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,500,2.7007037171450192,3.028977705208778,quality,1247.722607882657,85.6760944497156,-1.0921269933335123
2021,J52,CCF,666,3270,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,660,2.823474229170301,3.514547752660286,preferred,3166.0962318856355,103.28176279255045,-1.0921269933335123
2021,J53,CCF,531,1233,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,530,2.725094521081469,3.0909630765957314,quality,1501.278802074731,82.12998133964349,-1.0921269933335123
2021,J54,CCF,442,603,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,440,2.645422269349092,2.780317312140151,quality,820.3911282425711,73.50152619174918,-1.0921269933335123
2021,J55,CCF,451,715,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,450,2.6541765418779604,2.8543060418010806,quality,876.7131666966776,81.55460955308926,-1.0921269933335123
2021,J57,CCF,684,3390,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,680,2.835056101720116,3.530199698203082,preferred,3456.8043440440024,98.06745371171773,-1.0921269933335123
2021,J58,CCF,406,546,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,400,2.6085260335771943,2.7371926427047373,stock,620.1328742368978,88.04564677721339,-1.0921269933335123
2021,J59,CCF,340,254,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,340,2.531478917042255,2.404833716619938,stock,345.69376989048743,73.47543465433722,-1.0921269933335123
2021,J60,CCF,643,2540,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,640,2.808210972924222,3.404833716619938,preferred,2819.985951756876,90.07137068954395,-1.0921269933335123
2021,J61,CCF,392,421,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,390,2.593286067020457,2.6242820958356683,stock,552.4389673218858,76.207513391194,-1.0921269933335123
2021,J63,CCF,610,1837,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,610,2.785329835010767,3.2641091563058082,preferred,2370.6993276094167,77.48768384949126,-1.0921269933335123
2021,J64,CCF,703,3030,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,700,2.846955325019824,3.481442628502305,preferred,3783.3005244748533,80.08880025254098,-1.0921269933335123
2021,J65,CCF,705,2732,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,700,2.848189116991399,3.436480695009495,preferred,3818.8706750873434,71.53947416502956,-1.0921269933335123
2021,J66,CCF,659,1981,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,650,2.8188854145940097,3.296884475538547,preferred,3057.796334187038,64.78521730999063,-1.0921269933335123
2021,J67,CCF,730,3500,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,730,2.863322860120456,3.5440680443502757,memorable,4283.3691183532765,81.71137960077465,-1.0921269933335123
2021,J68,CCF,465,714,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,460,2.667452952889954,2.8536982117761744,quality,969.5942399378908,73.63905132581404,-1.0921269933335123
2021,J69,CCF,490,905,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,490,2.690196080028514,2.9566485792052033,quality,1152.1416789959683,78.54936736501543,-1.0921269933335123
2021,J70,CCF,564,1469,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,560,2.751279103983342,3.1670217957902564,quality,1831.1055059821847,80.22476013538306,-1.0921269933335123
2021,J71,CCF,682,3272,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,680,2.833784374656479,3.514813294999285,preferred,3423.62138237778,95.57131570803324,-1.0921269933335123
2021,J72,CCF,389,449,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,380,2.5899496013257077,2.6522463410033232,stock,538.6342765907945,83.35897277868737,-1.0921269933335123
2021,J73,CCF,642,2536,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,640,2.807535028068853,3.404149249209695,preferred,2805.5653066230593,90.39176503976934,-1.0921269933335123
2021,J74,CCF,335,241,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,330,2.525044807036845,2.3820170425748683,stock,329.2286296828409,73.20141028809218,-1.0921269933335123
2021,J75,CCF,544,1327,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,540,2.73559889969818,3.1228709228644354,quality,1625.7837395865863,81.62217198318376,-1.0921269933335123
2021,J76,CCF,602,2095,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,600,2.7795964912578244,3.3211840273023143,quality,2269.8169886421406,92.29819013969403,-1.0921269933335123
2021,J77,CCF,711,3630,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,710,2.851869600729766,3.5599066250361124,memorable,3926.977968917928,92.43749337866134,-1.0921269933335123
2021,J79,CCF,528,1249,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,520,2.722633922533812,3.0965624383741357,quality,1473.5203594683576,84.76299577229025,-1.0921269933335123
2021,J80,CCF,662,2286,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,660,2.8208579894397,3.359076226059263,preferred,3103.8892530806443,73.64953494172255,-1.0921269933335123
2021,J81,CCF,427,570,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,420,2.630427875025024,2.7558748556724915,quality,732.1994871112804,77.84763715811928,-1.0921269933335123
2021,J82,CCF,557,1560,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,550,2.745855195173729,3.1931245983544616,quality,1757.3044666303476,88.77232315873633,-1.0921269933335123
2021,J83,CCF,351,257,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,350,2.545307116465824,2.4099331233312946,stock,383.9207997757229,66.94088993097876,-1.0921269933335123
2021,J84,CCF,711,2494,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,710,2.851869600729766,3.396896449142524,memorable,3926.977968917928,63.50939627724006,-1.0921269933335123
2021,J85,CCF,808,5024,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,800,2.907411360774586,3.70104963072914,memorable,5984.295387994658,83.95307507846043,-1.0921269933335123
2021,J86,CCF,409,490,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,400,2.611723308007342,2.690196080028514,stock,635.3551822464092,77.12221662653627,-1.0921269933335123
2021,J87,CCF,542,1439,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,540,2.733999286538387,3.158060793936605,quality,1606.177914295292,89.5915693518522,-1.0921269933335123
2021,J88,CCF,634,2513,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,630,2.802089257881733,3.400192488592576,preferred,2692.0431417619857,93.3491726419808,-1.0921269933335123
2021,J89,CCF,637,2280,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,630,2.8041394323353503,3.357934847000454,preferred,2734.231548998483,83.38723181052963,-1.0921269933335123
2021,J91,CCF,688,2812,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,680,2.837588438235511,3.4490153163477864,preferred,3523.841091378653,79.79928512893993,-1.0921269933335123
2021,J92,CCF,405,422,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,400,2.6074550232146687,2.625312450961674,stock,615.1157488954884,68.60497406508448,-1.0921269933335123
2021,J93,CCF,747,3610,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,740,2.873320601815399,3.5575072019056577,memorable,4620.809478211251,78.12483974988419,-1.0921269933335123
2021,J94,CCF,402,510,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,400,2.60422605308447,2.7075701760979363,stock,600.2340368301658,84.9668577099207,-1.0921269933335123
2021,J95,CCF,596,1757,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,590,2.7752462597402365,3.244771761495295,quality,2196.145852882537,80.0037938142342,-1.0921269933335123
2021,J96,CCF,570,1617,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,570,2.7558748556724915,3.208710019906401,quality,1896.0586828455953,85.28217056938419,-1.0921269933335123
2021,J97,CCF,664,2170,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,660,2.8221680793680175,3.3364597338485296,preferred,3134.88528599978,69.2210336911241,-1.0921269933335123
2021,J98,CCF,447,632,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,440,2.6503075231319366,2.800717078282385,quality,851.3594895617941,74.23421101763941,-1.0921269933335123
2021,J99,CCF,600,1413,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,600,2.7781512503836434,3.1501421618485588,quality,2245.0717170871585,62.93785580414687,-1.0921269933335123
2021,J100,CCF,658,2260,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,650,2.8182258936139557,3.3541084391474008,preferred,3042.5385778011637,74.2800770543819,-1.0921269933335123
2021,J101,CCF,708,2803,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,700,2.850033257689769,3.447623097760286,preferred,3872.661614301035,72.37916139249117,-1.0921269933335123
2021,J102,CCF,316,230,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,310,2.499687082618404,2.361727836017593,stock,271.6246940453665,84.67565911425771,-1.0921269933335123
2021,J103,CCF,417,519,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,410,2.6201360549737576,2.7151673578484576,quality,677.2174889028265,76.63712300768283,-1.0921269933335123
2021,J104,CCF,650,2378,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,650,2.8129133566428557,3.376211850282673,preferred,2922.3793928043556,81.37204929158901,-1.0921269933335123
2021,J105,CCF,473,739,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,470,2.6748611407378116,2.8686444383948255,quality,1025.6344444934584,72.05296233639834,-1.0921269933335123
2021,J106,CCF,692,2900,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,690,2.840106094456758,3.462397997898956,preferred,3591.7779099753443,80.73995866910121,-1.0921269933335123
2021,J107,CCF,502,1011,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,500,2.7007037171450192,3.004751155591001,quality,1247.722607882657,81.02762534018942,-1.0921269933335123
2021,J108,CCF,719,2902,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,710,2.8567288903828825,3.4626974081017172,memorable,4074.4122126137318,71.22499758409005,-1.0921269933335123
2021,J109,CCF,511,1138,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,510,2.708420900134713,3.056142262059052,quality,1322.934812964726,86.02086730560193,-1.0921269933335123
2021,J111,CCF,562,1262,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,560,2.749736315569061,3.1010593549081156,quality,1809.8034988305797,69.73132723057792,-1.0921269933335123
2021,J112,CCF,721,3258,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,720,2.857935264719429,3.5129510799724906,memorable,4111.864189939629,79.23413443399342,-1.0921269933335123
2021,J113,CCF,530,1165,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,530,2.724275869600789,3.0663259253620376,quality,1491.9858849021584,78.08384863348748,-1.0921269933335123
2021,J114,CCF,601,1681,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,600,2.7788744720027396,3.225567713439471,quality,2257.4207398945337,74.46551590017447,-1.0921269933335123
2021,J115,CCF,751,3978,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,750,2.8756399370041685,3.5996647787884166,memorable,4702.815625323545,84.58762403057895,-1.0921269933335123
2021,J116,CCF,510,993,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,510,2.7075701760979363,2.996949248495381,quality,1314.426057486178,75.54628077741391,-1.0921269933335123
2021,J117,CCF,484,855,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,480,2.6848453616444123,2.931966114728173,quality,1106.3196373513692,77.2832706872083,-1.0921269933335123
2021,J118,CCF,508,987,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,500,2.7058637122839193,2.9943171526696366,quality,1297.52300996265,76.06801516594388,-1.0921269933335123
2021,J119,CCF,707,3220,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,700,2.8494194137968996,3.507855871695831,preferred,3854.6730639913403,83.53497032160323,-1.0921269933335123
2021,J120,CCF,755,3919,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,750,2.8779469516291885,3.5931752634781025,memorable,4785.8298999321805,81.8875739828433,-1.0921269933335123
2021,J121,CCF,590,1720,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,590,2.7708520116421442,3.2355284469075487,quality,2124.1565760497315,80.97331521571085,-1.0921269933335123
2021,J122,CCF,479,838,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,470,2.680335513414563,2.9232440186302764,quality,1069.1168667749116,78.38245060410497,-1.0921269933335123
2021,J123,CCF,731,3261,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,730,2.8639173769578603,3.513350798805957,memorable,4302.727474733358,75.78913652210998,-1.0921269933335123
2021,J124,CCF,700,2390,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,700,2.845098040014257,3.3783979009481375,preferred,3730.3788814200693,64.06855914566464,-1.0921269933335123
2021,J125,CCF,515,1000,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,510,2.711807229041191,3,quality,1357.3536417147118,73.67276804420139,-1.0921269933335123
2021,J126,CCF,727,3374,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,720,2.8615344108590377,3.5281450782531065,memorable,4225.658043608211,79.84555222360122,-1.0921269933335123
2021,J127,CCF,661,2578,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,660,2.82020145948564,3.4112829130173843,preferred,3088.4715673073315,83.47170902556232,-1.0921269933335123
2021,J128,CCF,565,1666,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,560,2.7520484478194387,3.2216749970707688,quality,1841.8217071105635,90.45392361096714,-1.0921269933335123
2021,J129,CCF,466,811,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,460,2.66838591669,2.909020854211156,quality,976.4796783946332,83.05344370640793,-1.0921269933335123
2021,J130,CCF,506,998,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,500,2.7041505168397992,2.999130541287371,quality,1280.771934886285,77.92175740395254,-1.0921269933335123
2021,J131,CCF,659,2957,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,650,2.8188854145940097,3.4708513245261177,preferred,3057.796334187038,96.70362826130354,-1.0921269933335123
2021,J132,CCF,648,2198,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,640,2.8115750058705933,3.3420276880874717,preferred,2892.864348798406,75.98005765161342,-1.0921269933335123
2021,J133,CCF,682,3053,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,680,2.833784374656479,3.4847268042986617,preferred,3423.62138237778,89.1745803351545,-1.0921269933335123
